Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,CPIAUCSL,FEDFUNDS
2014-01-16,42.93272309467239,43.18757292692287,42.52103979303057,43.05034637451172,1130019,0.0,0.0,159.4,5.25
2014-01-17,43.05034162903724,44.226581586589326,42.73667836923828,43.618858337402344,2702290,0.0,0.0,159.4,5.25
2014-01-21,44.128564403709134,44.28539422140391,42.81509782512749,42.971927642822266,1280214,0.0,0.0,159.4,5.25
2014-01-22,43.10916518552561,44.089361735412865,42.93272842167056,44.03055191040039,1428655,0.0,0.0,159.4,5.25
2014-01-23,43.971733003973576,44.42262649536132,43.324803142374876,44.42262649536133,936062,0.0,0.0,159.4,5.25
2014-01-24,43.81490814431649,44.06975800555783,43.305201133016254,44.010948181152344,891033,0.0,0.0,159.4,5.25
2014-01-27,44.01094474715372,44.01094474715372,42.91312135541349,43.109161376953125,1099610,0.0,0.0,159.4,5.25
2014-01-28,42.815100716706446,43.12876401768789,42.63866397102675,42.93272399902344,686209,0.0,0.0,159.4,5.25
2014-01-29,42.7562792109658,42.89350574045548,42.26617925649156,42.46221923828125,437865,0.0,0.0,159.4,5.25
2014-01-30,42.65825922007095,42.77588248026321,42.34459597808899,42.46221923828125,520273,0.0,0.0,159.4,5.25
2014-01-31,42.16817396873792,42.52104751676194,41.83490734125559,42.442630767822266,428606,0.0,0.0,159.4,5.25
2014-02-03,42.44262706351834,42.54064708003569,40.85470352481895,41.07034683227539,1115010,0.0,0.0,159.4,5.25
2014-02-04,41.16834796677182,41.32518137903082,40.854684786660854,41.2271614074707,835770,0.0,0.0,159.4,5.25
2014-02-05,40.87430709608663,41.08995040510916,40.28618699271134,40.77628707885742,694786,0.0,0.0,159.4,5.25
2014-02-06,40.85469303985824,41.5604362487793,40.815486501076755,41.5604362487793,294103,0.0,0.0,159.4,5.25
2014-02-07,41.67807384337624,42.873917420376934,41.599660738845586,42.442630767822266,513012,0.0,0.0,159.4,5.25
2014-02-10,42.48183703454294,42.52104723095374,41.756490311646736,41.97213363647461,562427,0.0,0.0,159.4,5.25
2014-02-11,42.59945496423486,42.67787170276107,42.07014835689791,42.52104187011719,642446,0.0,0.0,159.4,5.25
2014-02-12,42.619064033462465,43.030747375994984,42.38381380600908,42.913124084472656,436647,0.0,0.0,159.4,5.25
2014-02-13,42.69747243744609,43.16796919621847,42.442622607900276,43.03074264526367,551608,0.0,0.0,159.4,5.25
